,product_name,product_brand,expire_date,product_code
5220,jelly strawberry,convenience food industries (private) limited,,
5822,jelly surprise,ismail industries limited - candyland,,
2380,jem buah-buahan,sri nona food industries sdn. bhd.,15.02.2020,
9008,jewish pumpernickel bread,pepperidge farm,,
8394,jewish rye everything bread,arnold,,
8392,jewish rye seeded bread,arnold,,
9010,jewish rye seeded bread,pepperidge farm,,
8393,jewish rye seedless bread,arnold,,
9011,jewish rye seedless bread,pepperidge farm,,
5836,jiggly wiggly,ismail industries limited - candyland,,
2381,jintan manis,360horizonz sdn. bhd.,31.10.2019,
2382,jintan putih,360horizonz sdn. bhd.,31.10.2019,
7389,johnson baby lotion,johnson & johnson,,
7388,johnson baby oil,johnson & johnson,,
5401,johny rocket burger,dawn bread,,
8810,juice cocktail cranberry,winn-dixie,,
5504,juicy broast (marinade & coating mix),freshmate co.,,
6456,juicy orange 6400,synarome manufacturing company (pvt) ltd,,
5938,jumboo samosa,quick food industries,,
7329,"jumping juniper, trichomania, dr. peppermint, squeaky green",lush,,
2383,jus up apple blackcurrant fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2384,jus up apple fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2385,jus up kiwi fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2386,jus up lychee fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2387,jus up mango fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2388,jus up orange fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2389,jus up pineapple fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2390,jus up pink guava fruit drink,pj natural food product sdn. bhd.,15.07.2019,
2391,jus up tropical fruit drink,pj natural food product sdn. bhd.,15.07.2019,
9777,just cranberry juice,r.w. knudsen,,
9776,just pomegranate juice,r.w. knudsen,,
2392,k1 mutton trunk 80clfrozen mutton/goat - australia/new zealand,global livestock services sdn. bhd.,15.10.2019,
196,kabab beef/boeuf,fresh & fresh,,56079 00118
195,kabab chicken/poulet,fresh & fresh,,56079 00100
6076,kabsa rice,shan foods (pvt) ltd,,
6077,kabuli rice,shan foods (pvt) ltd,,
2393,kacang dhall hijau,360horizonz sdn. bhd.,31.10.2019,
2394,kacang dhall kuning,360horizonz sdn. bhd.,31.10.2019,
2395,kacang dhall merah,360horizonz sdn. bhd.,31.10.2019,
2396,kacang hijau,360horizonz sdn. bhd.,31.10.2019,
2397,kacang hitam,360horizonz sdn. bhd.,31.10.2019,
2398,kacang kuda,360horizonz sdn. bhd.,31.10.2019,
2399,kacang merah,360horizonz sdn. bhd.,31.10.2019,
2400,kacang panjang cah bawang puitih,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
2401,kacang pistachio,360horizonz sdn. bhd.,15.03.2020,
2402,kacang soya,360horizonz sdn. bhd.,31.10.2019,
2403,kacang tanah,360horizonz sdn. bhd.,31.10.2019,
5610,kachori,golden harvest foods (pvt.) ltd.,,
5064,kafe biscuit 3750,bell more aromatics,,
5402,kaizer burger,dawn bread,,
5195,kajoo kheer,convenience food industries (private) limited,,
5862,kaju katli,jubilant foods (pvt) ltd.,,
5564,kala namak,freshmate co.,,
2404,kam heong chicken,supreme discovery(m) sdn bhd,15.01.2020,
2405,kam heong chicken with rice,supreme discovery(m) sdn bhd,15.01.2020,
2406,kam heong paste,bygrace trading sdn bhd,15.02.2021,
2407,kam heong sauce,sauce empire manufacturing sdn bhd,28.02.2020,
2408,kambing soup,pak hailam kopitiam sdn bhd,,
2409,kampung boy (pau kari ayam),tsl bestmas manufacturing sdn bhd,31.05.2020,
7064,kang hua concentrated chicken essence 50ml/bag,yunlin yuanchang poultry product coop.,,
2410,kang kung chili sauce,pak hailam kopitiam sdn bhd,,
2411,kangkong goreng (package food),ainons cakes & pastries,15.02.2020,
2412,kangkung - cut,vege ready sdn bhd,15.08.2019,
7508,kansas city bbq sauce,bulls-eye,19582000278,
2413,kao ci,aroma nyonya sdn. bhd.,15.01.2020,
2414,kapitan sauce,sauce empire manufacturing sdn bhd,28.02.2020,
6078,karachi beef biryani,shan foods (pvt) ltd,,
5863,karachi halwa,jubilant foods (pvt) ltd.,,
5611,karachi vegetable biryani,golden harvest foods (pvt.) ltd.,,
5244,karahi / fry gosht masala,convenience food industries (private) limited,,
5326,karahi / fry paste,convenience food industries (private) limited,,
5565,karahi curry paste,freshmate co.,,
5566,karahi ghost,freshmate co.,,
6079,karahi gosht,shan foods (pvt) ltd,,
2415,karamel pekat,chuan yee (m) sdn bhd,31.08.2019,
6080,karara zeera powder,shan foods (pvt) ltd,,
5505,kareley qeema,freshmate co.,,
5612,karhi pakora,golden harvest foods (pvt.) ltd.,,
2416,kari ayam,rahmat venture sdn bhd,15.07.2019,
2417,kari ayam (package food),ainons cakes & pastries,15.02.2020,
2418,kari laksa/curry laksa,world prominence sdn. bhd.,,
2419,kari nyonya,chef hospitality services sdn bhd,30.11.2019,
2420,karipap pusing kentang/ayam/sardin,rahmat venture sdn bhd,15.07.2019,
2421,kas - kas,360horizonz sdn. bhd.,31.10.2019,
5567,kashmiri rajma masala,freshmate co.,,
2422,kasly aloe herbal beverage mix wheat grass and aloe vera,tasly (malaysia) sdn bhd,31.12.2019,
5255,kata kat masala,convenience food industries (private) limited,,
2423,kataifi / mee hon halus,new wing cheong foods industries sdn bhd,30.09.2019,
2424,kataifi crab claw scallop dumpling,new wing cheong foods industries sdn bhd,30.09.2019,
2425,kataifi prawn tail with chicken paste,new wing cheong foods industries sdn bhd,30.09.2019,
2426,kataifi with fish spaste,new wing cheong foods industries sdn bhd,30.09.2019,
5568,katakat curry paste,freshmate co.,,
6457,katchup 2008,synarome manufacturing company (pvt) ltd,,
2427,katsu sauce,sauce empire manufacturing sdn bhd,31.12.2020,
2429,kaya,aroma nyonya sdn. bhd.,15.01.2020,
2428,kaya,lulu nyonya goodies sdn bhd,30.11.2019,
2431,kaya (coconut jam),sri nona food industries sdn. bhd.,15.06.2020,
2430,kaya (coconut jam),sri nona food industries sdn. bhd.,31.10.2019,
2432,kaya bun,new wing cheong foods industries sdn bhd,30.09.2019,
2433,kaya danish,hazel cake house,31.05.2019,
2434,kaya pau filling,pak hailam kopitiam sdn bhd,,
2435,"kebab big(shish,kash kash,irany)-warehouse",tarbush catering & food industry sdn. bhd.,,
2436,kebab indi gravy(warehouse),tarbush catering & food industry sdn. bhd.,,
2437,kebab indi(oval lamb meat ball)- warehouse,tarbush catering & food industry sdn. bhd.,,
2438,"kebab small(arayes,m.grill,tarbush m.grill)-warehouse",tarbush catering & food industry sdn. bhd.,,
130,kefir black currant 1.5% mf,k-life,,32139 00198
127,kefir plain 2.5% mf,k-life,,32139 00026
156,kefir regular,m-c dairy,,76241 03253
126,kefir traditional 2% mf,k-life,,32139 00014
2439,kek belgian indulge,zad resources sdn bhd,31.05.2019,
2440,kek blueberry chocolate,ainons cakes & pastries,15.02.2020,
2441,kek jalan kuchai (kjk),zad resources sdn bhd,31.05.2019,
2442,kek keju meleleh chocolate,zad resources sdn bhd,31.05.2019,
2443,kek keju meleleh lemon,zad resources sdn bhd,31.05.2019,
2444,kek keju meleleh oreo,zad resources sdn bhd,31.05.2019,
2445,kek keju meleleh pandan santan,zad resources sdn bhd,31.05.2019,
2446,kek keju meleleh red velvet,zad resources sdn bhd,31.05.2019,
2447,kek keju meleleh strawberry,zad resources sdn bhd,31.05.2019,
2448,kek keju meleleh tiramisu,zad resources sdn bhd,31.05.2019,
2449,kek keju meleleh vanilla,zad resources sdn bhd,31.05.2019,
2450,kenduri mas ketupat rice,hock ju edar sdn bhd,,
2451,kentucky powder (tepung kentucky),360horizonz sdn. bhd.,31.05.2019,
2452,kerepek pisang,pfi worldwide sdn bhd,31.12.2019,
2453,kerepek ubi kayu perisa asli,pfi worldwide sdn bhd,15.05.2019,
2454,kerepek ubi kayu perisa ayam (bbq),pfi worldwide sdn bhd,15.05.2019,
2455,kerepek ubi kayu perisa lada hitam,pfi worldwide sdn bhd,15.05.2019,
2456,kerepek ubi kayu perisa pedas,pfi worldwide sdn bhd,15.05.2019,
2457,kerepek ubi kayu perisa tom yam,pfi worldwide sdn bhd,15.05.2019,
2458,keria,rahmat venture sdn bhd,15.07.2019,
2459,keripik maicih (kerepek ubi kayu),pfi worldwide sdn bhd,31.12.2019,
2460,kerisik kelapa,ann-lee industries (m) sdn bhd,,
7070,kern's nectar apricot,kern's,53859201029,
7095,kern's nectar mango,kern's,53859201104,
2461,keropok lekor (asli / original),kimi ocean food industries (m) sdn bhd,31.12.2019,
2462,keropok lekor (bebola),kimi ocean food industries (m) sdn bhd,31.12.2019,
2463,keropok lekor (keping / slice),kimi ocean food industries (m) sdn bhd,31.12.2019,
2464,keropok lekor (rangup / crispy),kimi ocean food industries (m) sdn bhd,31.12.2019,
2465,ketayap,rahmat venture sdn bhd,15.07.2019,
2466,ketayap,aroma nyonya sdn. bhd.,15.01.2020,
7981,ketchup,heb,,
8862,ketchup,publix,,
8482,ketchup,america's choice,,
8988,ketchup,shurfine,,
7541,kettle chips,giant,,
8030,kettle classic gourmet cut potato chips,utz,,
8031,kettle classic original potato chips,utz,,
8038,kettle classic sweet potato chips,utz,,
9992,kettle cooked canyon cut potato chips,boulder,,
7761,kettle cooked original potato chips,essential everyday,,
8001,kettle cooked original potato chips,heb,,
8021,kettle cooked original potato chips,wise,,
9074,kettle cooked potato chips,365,,
8535,kettle cooked potato chips original,schnucks,,
9072,kettle cooked salted potato chips,365,,
8612,kettle corn chips,popcorners,,
9281,kettle corn microwave popcorn,market pantry,,
9683,kettle crisp original snack,clancy,,
2467,ketupat mini/ ketupat mini kampung/ ketupat/ ketupat pek ekonomi,sri nona food industries sdn. bhd.,,
2468,ketupat mini/ ketupat mini kampung/ ketupat/ ketupat pek ekonomi,sri nona food industries sdn. bhd.,15.04.2021,
2469,ketupat nasi dagang,sri nona food industries sdn. bhd.,,
2470,ketupat nasi dagang,sri nona food industries sdn. bhd.,15.04.2021,
2472,ketupat palas,sri nona food industries sdn. bhd.,15.04.2021,
2471,ketupat palas,sri nona food industries sdn. bhd.,,
6458,kewra 2569,synarome manufacturing company (pvt) ltd,,
5065,kewra 6004,bell more aromatics,,
5066,kewra 9032,bell more aromatics,,
6459,kewra 9033,synarome manufacturing company (pvt) ltd,,
6460,kewra bloom,synarome manufacturing company (pvt) ltd,,
6461,kewra deer brand,synarome manufacturing company (pvt) ltd,,
6462,kewra exl,synarome manufacturing company (pvt) ltd,,
5067,kewra no.1,bell more aromatics,,
6463,kewra q 5000,synarome manufacturing company (pvt) ltd,,
6464,kewra q 6000,synarome manufacturing company (pvt) ltd,,
6465,kewra q 9066,synarome manufacturing company (pvt) ltd,,
6466,kewra spl no.1,synarome manufacturing company (pvt) ltd,,
6467,kewra star brand,synarome manufacturing company (pvt) ltd,,
5403,kfc burger,dawn bread,,
6081,khalis haldee powder,shan foods (pvt) ltd,,
5286,khatai powder,convenience food industries (private) limited,,
6082,khatta khatai powder,shan foods (pvt) ltd,,
5864,kheer,jubilant foods (pvt) ltd.,,
6468,kheer deer brand,synarome manufacturing company (pvt) ltd,,
5068,kheer flavour,bell more aromatics,,
5191,kheer mix (almond + saffron),convenience food industries (private) limited,,
5190,kheer mix (economy),convenience food industries (private) limited,,
5192,kheer mix (pistachio + coconut),convenience food industries (private) limited,,
5189,kheer mix (standard),convenience food industries (private) limited,,
6469,khopra 05274,synarome manufacturing company (pvt) ltd,,
6470,khopra 2040,synarome manufacturing company (pvt) ltd,,
6471,khopra 4850,synarome manufacturing company (pvt) ltd,,
6472,khopra 7270,synarome manufacturing company (pvt) ltd,,
6473,khopra 9000,synarome manufacturing company (pvt) ltd,,
6474,khopra bl 8020,synarome manufacturing company (pvt) ltd,,
5069,khopra h-3720,bell more aromatics,,
6475,khoya 6474,synarome manufacturing company (pvt) ltd,,
5070,khoya flavour 4850,bell more aromatics,,
5071,khoya flavour 6474,bell more aromatics,,
5865,khoya paray,jubilant foods (pvt) ltd.,,
2473,kibbeh dough(wheat bulgeur/crush wheat/frozen)-warehouse,tarbush catering & food industry sdn. bhd.,,
2474,kibbeh filling chicken(warehouse),tarbush catering & food industry sdn. bhd.,,
2475,kibbeh filling-warehouse,tarbush catering & food industry sdn. bhd.,,
2476,kicap cair,chuan yee (m) sdn bhd,31.08.2019,
2477,kicap manis pedas,sri nona food industries sdn. bhd.,31.03.2020,
2478,kicap masin/salty dark soy,world prominence sdn. bhd.,,
2479,kicap pedas/spicy dark soy,world prominence sdn. bhd.,,
2480,kicap pekat manis/sweet dark soy,world prominence sdn. bhd.,,
9379,kid apple juice,meijer,,
5404,kids,dawn bread,,
2481,kim chi,phoenix dynamic sdn. bhd.,31.08.2019,
2482,kimchi paste,bygrace trading sdn bhd,15.02.2021,
2483,kimchi soup paste,sauce empire manufacturing sdn bhd,31.10.2019,
2484,kimchi vegetable,sauce empire manufacturing sdn bhd,15.02.2020,
7956,king bread,sunbeam,,
2485,king sauce,sauce empire manufacturing sdn bhd,31.12.2020,
7961,king thin bread,sunbeam,,
7207,king's hawaiian mini sub rolls sweet bread,king's hawaiin,83871601002,
6476,kino cut 4843,synarome manufacturing company (pvt) ltd,,
6477,kino oil 6260,synarome manufacturing company (pvt) ltd,,
2486,kiwi,angel candies sdn bhd,31.10.2019,
2487,kiwi flavour,kientat trading sdn. bhd.,15.07.2019,
2488,kiwi paste,new wing cheong foods industries sdn bhd,30.09.2019,
2489,kiwifruit concentrate,besmark marketing enterprise sdn bhd,31.08.2019,
2490,kl,angel candies sdn bhd,31.10.2019,
2491,koay teow,laksamana usaha noodle products sdn. bhd.,31.05.2020,
2492,koew teow,mijaya food supply,15.05.2019,
6083,kofta,shan foods (pvt) ltd,,
5569,kofta kabab kabab mix,freshmate co.,,
5247,kofta masala,convenience food industries (private) limited,,
2493,kole kacang,lulu nyonya goodies sdn bhd,15.12.2019,
2494,kole kacang,aroma nyonya sdn. bhd.,15.01.2020,
2495,koleh kacang,rahmat venture sdn bhd,15.07.2019,
2496,kopi,tea master sdn bhd,15.07.2019,
2497,kopi o - campuran (uncang),hock chuan bee tea merchants (m) sdn bhd,30.06.2019,
2498,kopi pracampuran dengan pegaga (g-cafe pegaga),gamat emas sdn bhd,28.02.2020,
2500,kopi pracampuran dengan ubi jaga (g-cafe),gamat emas sdn bhd,28.02.2021,
2499,kopi pracampuran dengan ubi jaga (g-cafe),gamat emas sdn bhd,28.02.2020,
2501,korean bbq sauce,sauce empire manufacturing sdn bhd,28.02.2020,
2502,korean premix flour,deli artisan sdn. bhd.,28.02.2020,
6084,korma,shan foods (pvt) ltd,,
6085,korma masala,shan foods (pvt) ltd,,
7404,kosger dill pickles,mt. olive,9300006521,
2503,kosui brown/pandan,rahmat venture sdn bhd,15.07.2019,
8445,krinkle potato chips,america's choice,,
8429,krisp krunch cereal,america's choice,,
2504,krispy croissant with egg mayo (sandwich),berjaya krispy kreme doughnuts sdn bhd,31.08.2019,
2505,krispy panini with chicken pesto (sandwich),berjaya krispy kreme doughnuts sdn bhd,31.08.2019,
2506,krispy panini with tuna (sandwich),berjaya krispy kreme doughnuts sdn bhd,31.08.2019,
7184,krispy saltine crackers,sunshine,24100130672,
2507,krustasia sejuk beku,seafood puddings sdn bhd,30.11.2019,
2508,kuah dhall,ru cafe sdn bhd,31.12.2019,
2509,kuah gulai kuning,ru cafe sdn bhd,31.12.2019,
2510,kuah ikan masin,deli artisan sdn. bhd.,28.02.2020,
2511,kuah kacang,ru cafe sdn bhd,31.12.2019,
2512,kuah laksa kedah,ru cafe sdn bhd,31.12.2019,
2513,kuah masak kicap,deli artisan sdn. bhd.,28.02.2020,
2514,kuah masak merah,deli artisan sdn. bhd.,28.02.2020,
2515,kuah mee bandung,ru cafe sdn bhd,31.12.2019,
2516,kuah mee rebus,ru cafe sdn bhd,31.12.2019,
2517,kuah satay,deli artisan sdn. bhd.,28.02.2020,
2518,kueh akok,lulu nyonya goodies sdn bhd,30.11.2019,
2519,kueh angku,lulu nyonya goodies sdn bhd,15.12.2019,
2520,kueh apam gula hangus,lulu nyonya goodies sdn bhd,30.11.2019,
2521,kueh apam manis,lulu nyonya goodies sdn bhd,30.11.2019,
2522,kueh badak berendam,lulu nyonya goodies sdn bhd,30.11.2019,
2523,kueh bakar,lulu nyonya goodies sdn bhd,15.12.2019,
2524,kueh bakar rose,lulu nyonya goodies sdn bhd,30.11.2019,
2525,kueh bangkit,lulu nyonya goodies sdn bhd,30.11.2019,
